,0,1,2,3,4
10,사회>교육_시험 | 지역>경기 | 지역>충남,2011/01/19,,"[충청.강원] 충북대, 구제역·AI 피해 학생에 특별장학금","대학도 구제역 피해농가 학생 돕기에 나섰다.

충북대(총장 김승택)는 구제역과 조류인플루엔자(AI) 피해를 입은 축산농가의 어려움을 덜어주기 위해 ‘구제역·AI 피해학생 특별장학금’을 긴급 편성해 지원할 계획이라고 18일 밝혔다.

지원대상은 올해 입학하는 신입생 및 학부 재학생이며 재원은 교내 장학금 중에서 별도로 마련할 계획이다. 접수는 오는 26일까지 1차 마감한 뒤 상황을 봐 가며 2월 중에 추가 접수를 받을 예정이다.

이미 피해농가에 대한 장학금 기준을 마련한 경북대의 경우는 한우를 기준으로 해 10마리 이상 살처분은 등록금 전액, 7~9마리는 기성회비 전액, 4~8마리는 기성회비의 절반, 3마리 이하 살처분은 수업료 전액을 각각 면제해 준다는 방침을 세운 바 있다."
11,사회>교육_시험 | 지역>경기 | 지역>충남,2011/01/18,,"충북대, 구제역·AI 피해 학생에 특별장학금","대학도 구제역 피해농가 학생 돕기에 나섰다.

충북대(총장 김승택)는 구제역과 조류인플루엔자(AI) 피해를 입은 축산농가의 어려움을 덜어주기 위해 ‘구제역·AI 피해학생 특별장학금’을 긴급 편성해 지원할 계획이라고 18일 밝혔다.

지원대상은 올해 입학하는 신입생 및 학부 재학생이며 재원은 교내 장학금 중에서 별도로 마련할 계획이다. 접수는 오는 26일까지 1차 마감한 뒤 상황을 봐 가며 2월 중에 추가 접수를 받을 예정이다.

이미 피해농가에 대한 장학금 기준을 마련한 경북대의 경우는 한우를 기준으로 해 10마리 이상 살처분은 등록금 전액, 7~9마리는 기성회비 전액, 4~8마리는 기성회비의 절반, 3마리 이하 살처분은 수업료 전액을 각각 면제해 준다는 방침을 세운 바 있다.

<김영이 기자>"
12,지역>충남 | 지역>충북 | 지역>광주,2011/01/15,김다슬,‘가축 전염병 재앙’ 끝은 어디…AI 급속 북상… 전국 덮칠 기세,"전남지역을 휩쓸고 있는 조류인플루엔자(AI)가 경기·충남·충북에서도 창궐할 조짐을 보이고 있다. 정부는 이미 바이러스가 전국에 퍼진 것으로 보고 초동방역에 집중하고 있다.
농림수산식품부는 14일 “전남 여수 토종닭 농가에서 접수된 의심신고가 고병원성 AI로 판정됐다”고 밝혔다. 2008년 이후 처음 발생한 이번 AI는 지난달 31일 전북·충남에서 시작했으나 이후 대부분 전남 지역에서 발생했다. 확진 판정된 24건 중 19건이 영암·나주·화순·장흥·여수 등에서 나왔다.
문제는 점차 충남, 충북, 경기 등의 비중이 높아진다는 점이다. 이날 경기 이천의 종계농가와 충북 청원의 토종닭 농가에서도 의심신고가 접수됐다. 현재 정밀검사 중인 15건 가운데는 이천과 청원 외에도 충북 진천과 음성, 충남 아산에서 2건, 경기 안성 지역이 포함됐다. 절반이 비전남지역인 것이다.
충남은 특히 천안, 아산에 AI가 발생한 이후 아산에서 또 2건의 의심신고가 접수돼 당국이 크게 긴장하고 있다. 해당 농가에 이동제한 조치를 취하는 한편 초동방역팀을 보내 축사 주변을 소독하고, 주변농장에 불필요한 외출 자제와 방역 강화 등을 당부했다. 충북은 청원 미호천 야생조류 분변에서 AI 바이러스가 검출된 것과 관련, 이동제한을 포함해 관리지역인 반경 10㎞ 이내 35개 가금류 사육농가를 특별관리 중이다.
전남에서는 이번 주말이 추가 확산의 고비가 될 것으로 전망된다. 의심신고가 계속되고 있지만 음성 확인이 늘어나고 있고, 300만마리에 달하는 살처분 작업이 주말쯤 완료되기 때문이다.
이번 AI의 특징 중 하나는 오리농가에 집중된다는 점이다. 보통 AI에 감염된 닭은 곧바로 폐사하는 등 증상이 심하게 나타나지만 오리에게는 증상이 보이지 않는 경우가 많다. 농식품부 이상길 식품산업정책실장은 “(바이러스가 묻은) 배설물은 이미 전국에 산재해 있다고 보고 있는데 유독 오리에 집중되고 있다”고 말했다. AI 살처분 규모는 10개 시·군 142농가의 351만5428마리로 집계됐다.
한편 이르면 15일부터 정부가 제주를 제외한 전국의 모든 소와 돼지를 대상으로 구제역 백신 예방접종을 실시하기로 한 가운데 의심신고가 주춤하고 있다.
의심신고 중에서도 13일 강원 강릉시 주문진읍과 충남 홍성군 금마면에 이어 14일 충북 충주시 주덕읍은 음성으로 판명됐다.
다만 충북과 경북 일부 지역에서는 여전히 발생이 확인돼 구제역이 완전히 잦아들고 있다고 보기는 어려운 상황이다. 살처분은 3819농가, 161만5031마리로 늘었다.
구제역 바이러스의 잠복주기 등을 감안할 때 의심신고가 잦아든 상태가 1∼2주 정도 지속되면 소멸단계로 접어든다는 점에서 다음주가 이번 구제역 사태의 최대 고비가 될 것으로 보인다.
중앙재난안전대책본부는 구제역 확산을 막기 위해 19일까지 가축분뇨 운반 차량의 운행을 중단한다고 밝혔다. 또 유동인구가 많아지는 설 이전에 가축들이 면역을 형성할 수 있도록 백신을 신속히 접종할 계획이다.
김다슬 기자"
13,지역>경남 | 지역>전남 | 지역>전북,2011/01/14,,여수 토종닭에서도 AI 양성반응 ′비상′,"전남 화순과 장흥 등 도내 중부권 오리농가까지 고병원성 AI 확진판정이 나온 가운데 청정지역으로 알려진 여수지역 닭농가에서도 AI양성(H5형)반응이 나오는 등 AI 확산이 동부권으로 확산될 조짐을 보이고 있다.

14일 전남도에 따르면 지난 12일 토종닭 7마리가 폐사해 AI의심 신고가 접수된 여수시 만흥동 ㅁ농장의 닭 시료를 채취해 국립수의과학검역원에 정밀검사를 의뢰한 결과 AI양성 반응이 나왔다.

토종닭 20마리를 사육하고 있는 이 곳 농장은 동부권에서 처음으로 AI양성반응이 나와 방역당국이 긴장하고 있다. 그동안 AI양성 반응이 나온 오리농가는 모두가 고병원성 확진을 받았으며, 이날 중 고병원성 확진여부가 나올 예정이다.

또 오리집단 폐사로 인해 장흥 부산면과 무안 현경면, 함평 월야면 등의 오리농가에 AI의심신고가 들어와 정밀검사 중이다.

한편 이날 오전 9시 현재 전남지역에서 접수된 AI 의심신고는 총 38건으로 고병원성 확진 18곳, 양성반응 1건, 음성 5곳, 저병원성 1건, 나머지는 정밀검사가 진행중이다.

<나영석기자 ysn@kyunghyang.com>"
14,지역>충남 | 지역>충북 | 지역>광주,2011/01/14,,"‘가축 전염병 재앙’ 끝은 어디… AI 급속 북상, 전국 덮칠 기세","ㆍ전남지역 맴돌던 발생지 충남 지나 경기까지 확산
ㆍ구제역은 의심신고 주춤… 다음주가 최대 고비 될 듯


전남지역을 휩쓸고 있는 조류인플루엔자(AI)가 경기·충남·충북에서도 창궐할 조짐을 보이고 있다. 정부는 이미 바이러스가 전국에 퍼진 것으로 보고 초동방역에 집중하고 있다.

농림수산식품부는 14일 “전남 여수 토종닭 농가에서 접수된 의심신고가 고병원성 AI로 판정됐다”고 밝혔다. 2008년 이후 처음 발생한 이번 AI는 지난달 31일 전북·충남에서 시작했으나 이후 대부분 전남 지역에서 발생했다. 확진 판정된 24건 중 19건이 영암·나주·화순·장흥·여수 등에서 나왔다.

문제는 점차 충남, 충북, 경기 등의 비중이 높아진다는 점이다. 이날 경기 이천의 종계농가와 충북 청원의 토종닭 농가에서도 의심신고가 접수됐다. 현재 정밀검사 중인 15건 가운데는 이천과 청원 외에도 충북 진천과 음성, 충남 아산에서 2건, 경기 안성 지역이 포함됐다. 절반이 비전남지역인 것이다.

충남은 특히 천안, 아산에 AI가 발생한 이후 아산에서 또 2건의 의심신고가 접수돼 당국이 크게 긴장하고 있다. 해당 농가에 이동제한 조치를 취하는 한편 초동방역팀을 보내 축사 주변을 소독하고, 주변농장에 불필요한 외출 자제와 방역 강화 등을 당부했다. 충북은 청원 미호천 야생조류 분변에서 AI 바이러스가 검출된 것과 관련, 이동제한을 포함해 관리지역인 반경 10㎞ 이내 35개 가금류 사육농가를 특별관리 중이다.

전남에서는 이번 주말이 추가 확산의 고비가 될 것으로 전망된다. 의심신고가 계속되고 있지만 음성 확인이 늘어나고 있고, 300만마리에 달하는 살처분 작업이 주말쯤 완료되기 때문이다.

이번 AI의 특징 중 하나는 오리농가에 집중된다는 점이다. 보통 AI에 감염된 닭은 곧바로 폐사하는 등 증상이 심하게 나타나지만 오리에게는 증상이 보이지 않는 경우가 많다. 농식품부 이상길 식품산업정책실장은 “(바이러스가 묻은) 배설물은 이미 전국에 산재해 있다고 보고 있는데 유독 오리에 집중되고 있다”고 말했다. AI 살처분 규모는 10개 시·군 142농가의 351만5428마리로 집계됐다.

한편 이르면 15일부터 정부가 제주를 제외한 전국의 모든 소와 돼지를 대상으로 구제역 백신 예방접종을 실시하기로 한 가운데 의심신고가 주춤하고 있다.

의심신고 중에서도 13일 강원 강릉시 주문진읍과 충남 홍성군 금마면에 이어 14일 충북 충주시 주덕읍은 음성으로 판명됐다.

다만 충북과 경북 일부 지역에서는 여전히 발생이 확인돼 구제역이 완전히 잦아들고 있다고 보기는 어려운 상황이다. 살처분은 3819농가, 161만5031마리로 늘었다.

구제역 바이러스의 잠복주기 등을 감안할 때 의심신고가 잦아든 상태가 1∼2주 정도 지속되면 소멸단계로 접어든다는 점에서 다음주가 이번 구제역 사태의 최대 고비가 될 것으로 보인다.

중앙재난안전대책본부는 구제역 확산을 막기 위해 19일까지 가축분뇨 운반 차량의 운행을 중단한다고 밝혔다. 또 유동인구가 많아지는 설 이전에 가축들이 면역을 형성할 수 있도록 백신을 신속히 접종할 계획이다.

<김다슬 기자 amorfati@kyunghyang.com>"
15,지역>강원 | 지역>경남 | 지역>전북,2011/01/13,배명재,유적지에 파묻은 AI 오리 일부는 뛰쳐나와 돌아다녀,"전남 나주시가 조류인플루엔자(AI) 확진 판정을 받은 오리를 구석기 유적지에 묻은 사실이 드러났다.
또 매몰 과정에서 일부 오리가 뛰쳐나와 들판을 돌아다니다 죽은 것으로 밝혀져 허술한 방역활동을 했다는 지적을 받고 있다.
12일 나주시에 따르면 시는 동강면 장동리 강모씨 농장 오리 일부가 지난 9일 오후 AI 확진 판정을 받자 이 일대 4개 농장 오리 5만5000여마리를 12일 오후까지 모두 묻었다.
그러나 매몰지는 2006년 구석기 유적지로 지정된 구릉지. 유적이나 유품이 나온 것은 아니지만, 땅 생김새가 구석기 지층이라는 판정이 내려져 유적지로 지정됐다. 이곳엔 동판에 ‘장동리 구석기 유적’이라 쓴 안내판까지 세워져 있다. 마을로부터는 50m가량 떨어져 있다.
나주시 관계자는 “빨리 묻으라는 정부 지시에 따라 묻을 장소를 찾았으나 적당한 곳이 없어 마을 이장과 협의한 후에 마을 앞 구릉지에 묻은 것”이라면서 “매몰 작업을 시작할 때는 야간이어서 유적지인 줄도 모르고 묻었다”고 말했다.
특히 매몰처리 과정에서 40여마리의 오리가 탈출, 인근 눈 덮인 농경지를 돌아다니다 농수로에 빠져 죽은 채 발견됐다.
김모씨(47)는 “밤에 오리를 자루에 담지도 않고 그냥 차에 실어다 묻으면서 이런 어처구니없는 일이 벌어졌다”며 “오리가 떼를 지어 돌아다니다가 일부는 죽고, 멀리 달아난 오리까지 있었다”고 말했다.
서모씨는 “인근 농가들이 모두 지하수를 먹고 있는데, 식수 오염이 걱정된다”면서 “아무리 다급해도 이렇게 두서없이 일을 해서야 되겠느냐”고 꼬집었다.
윤지향 나주시 학예연구사는 “적절한 장소를 구하지 못해 그런 일이 일어났지만, 유적지를 훼손한 일은 잘한 일이 아니다”라면서 “현장조사를 한 후 대책을 마련할 것”이라고 말했다.
배명재 기자"
16,지역>충남 | 지역>전북 | 지역>충북,2011/01/13,,야간 보초 서는 간부 공무원들… 구제역·AI 방역초소 근무,"ㆍ충남지사 등 본청 5급 이상

“현장에서 직원들과 함께 고충 나눠요.”

충남도 본청 5급 이상 간부 공무원들이 구제역과 조류인플루엔자(AI) 현장을 찾아 야간 방역근무에 나선다. 가축전염병 확산을 막기 위해 사투를 벌이고 있는 방역요원들을 격려하고 힘을 보태기 위해서다.

안희정 도지사를 비롯한 도청 사무관 이상 공무원 361명은 13~16일 천안·아산·당진 등 도내 204개 구제역 방역초소에서 야간근무에 들어갔다. 근무자는 지역 연고지를 고려해 배치됐으며 초소당 1명씩 야간근무를 전담하게 된다.

이날 오후 5시 천안시 동남구 성남면 화성 방역초소를 찾은 안희정 지사는 시청 직원 1명, 군인 2명과 함께 초소근무를 했다. 통행차량에 대한 소독작업과 도로 결빙 방지작업을 직접 담당하며 현장직원들의 어려움을 함께 나눴다. 이곳은 구제역이 발생한 수신면 한 농가로부터 약 3㎞ 떨어진 지역이다.

구본충 행정부지사는 당진, 김종민 정무부지사는 논산을 찾아 근무자들의 애로사항과 지역현안 등을 수렴할 예정이다. 충남도는 이날 시·군 방역초소 근무자들을 위해 400만원 상당의 위문품을 전달했다.

충남에서는 지금까지 천안과 보령, 당진 등 3개 시·군에서 5차례의 구제역이 발생했다. 지난 13일까지 살처분된 소·돼지는 9만1000마리다.

도 관계자는 “최근 간부회의에서 현장 직원들의 애로사항을 청취한 안 지사가 ‘간부들이 직접 현장을 찾아 이들의 노고를 함께 나눠보자’고 해 현장근무를 기획하게 됐다”고 말했다. 철야근무에 나서는 간부들도 반기는 분위기다. 조한영 세입계장은 “이번 기회에 충남도가 직면하고 있는 축산업의 여러 문제를 고민해보는 시간을 가져볼 생각”이라고 각오를 밝혔다.

<정혁수 기자>"
17,사회>환경 | 지역>전북 | 지역>전남,2011/01/12,김다슬,AI 확산 가속… 위기경보 ‘경계’로 상향,"정부가 조류인플루엔자(AI) 위기경보 수준을 ‘주의’에서 ‘경계’ 단계로 올렸다. 또 13일부터 보름간 전국 재래시장에서 살아있는 닭·오리를 판매할 수 없도록 했다. 구제역에 AI 확산세까지 맞물리면서 전국이 가축전염병으로 뒤덮인 셈이다.
농림수산식품부는 11일 “고병원성 AI가 전라남도, 경기도로 확산되고 확산 속도도 빨라짐에 따라 위기경보 수준을 경계 단계로 격상하기로 했다”고 밝혔다. 위기경보 단계는 ‘관심-주의-경계-심각’으로 나뉜다.
농식품부는 또 최근 AI 발생이 급격히 늘어난 전남 영암과 나주 지역에 대해서는 살처분 범위를 기존 발생농가의 500m에서 3㎞로 확대하기로 했다.
이와 함께 13일부터 27일까지 15일간 전국 재래시장에서 살아있는 닭·오리를 판매하는 것도 금지했다.
농식품부 관계자는 “2008년 AI 발생시 살아있는 닭·오리가 도축장 밖으로 유통돼 AI가 확산됐던 적이 있다”고 설명했다. 아울러 닭·오리 및 계란 운반 차량은 시·도에 ‘전용운반차량’으로 신고한 뒤 스티커를 부착했을 때만 이동이 가능하도록 했다. AI는 지난달 29일 충남 천안·전북 익산에서 처음 발생했으며 이날까지 4개 시·도, 6개 시·군의 농가 29곳에서 총 47만마리가 살처분됐다.
한편 구제역 확산세도 지속돼 이날 현재까지 6개 시·도, 52개 시·군에서 발생했으며 살처분 가축은 3499농가, 140만4426마리로 늘었다.
김다슬 기자"
18,지역>강원 | 지역>경남 | 사회>환경,2011/01/12,,유적지에 파묻은 AI 오리…일부는 뛰쳐나와 돌아다녀,"ㆍ전남 나주 장동리서

전남 나주시가 조류인플루엔자(AI) 확진 판정을 받은 오리를 구석기 유적지에 묻은 사실이 드러났다.

또 매몰 과정에서 일부 오리가 뛰쳐나와 들판을 돌아다니다 죽은 것으로 밝혀져 허술한 방역활동을 했다는 지적을 받고 있다.

12일 나주시에 따르면 시는 동강면 장동리 강모씨 농장 오리 일부가 지난 9일 오후 AI 확진 판정을 받자 이 일대 4개 농장 오리 5만5000여마리를 12일 오후까지 모두 묻었다.

그러나 매몰지는 2006년 구석기 유적지로 지정된 구릉지. 유적이나 유품이 나온 것은 아니지만, 땅 생김새가 구석기 지층이라는 판정이 내려져 유적지로 지정됐다. 이곳엔 동판에 ‘장동리 구석기 유적’이라 쓴 안내판까지 세워져 있다. 마을로부터는 50m가량 떨어져 있다.

나주시 관계자는 “빨리 묻으라는 정부 지시에 따라 묻을 장소를 찾았으나 적당한 곳이 없어 마을 이장과 협의한 후에 마을 앞 구릉지에 묻은 것”이라면서 “매몰 작업을 시작할 때는 야간이어서 유적지인 줄도 모르고 묻었다”고 말했다.

특히 매몰처리 과정에서 40여마리의 오리가 탈출, 인근 눈 덮인 농경지를 돌아다니다 농수로에 빠져 죽은 채 발견됐다.

김모씨(47)는 “밤에 오리를 자루에 담지도 않고 그냥 차에 실어다 묻으면서 이런 어처구니없는 일이 벌어졌다”며 “오리가 떼를 지어 돌아다니다가 일부는 죽고, 멀리 달아난 오리까지 있었다”고 말했다.

서모씨는 “인근 농가들이 모두 지하수를 먹고 있는데, 식수 오염이 걱정된다”면서 “아무리 다급해도 이렇게 두서없이 일을 해서야 되겠느냐”고 꼬집었다.

윤지향 나주시 학예연구사는 “적절한 장소를 구하지 못해 그런 일이 일어났지만, 유적지를 훼손한 일은 잘한 일이 아니다”라면서 “현장조사를 한 후 대책을 마련할 것”이라고 말했다.

<배명재 기자 ninaplus@kyunghyang.com>"
19,지역>전남 | 지역>전북 | 지역>경남,2011/01/12,,“AI오리를 구석기 유적지에 매몰?”…일부는 탈출하기도,"전남의 한 마을에서 조류인플루엔자(AI) 확진 판정을 받은 오리를 매몰한 곳이 구석기 유적지로 밝혀져 논란이 일고 있다. 11일 광주MBC의 보도에 따르면 지난 9일 전남 나주시 동강면 장동리에서 조류인플루엔자가 발생해 오리를 매몰한 곳은 2006년 타제석기가 발견돼 구석기 유적지로 지정된 곳이었다.

취재진은 당시 방역 관계자들에게 어떻게 구석기 유적지에 오리를 묻었는지 물었지만 책임 있는 답변을 하지 못한 것으로 전해졌다.

나주시 동강면 관계자는 “그때는 바로 조류인플루엔자가 터져서 당장 매몰처리 하라고 했는데 (매몰) 후보지를 선정할 상황이 아니었다”면서 “오리를 매몰한 장소가 유적지라는 사실을 몰랐다”고 말했다. 나주시 축산과 방역 관계자도 “모르는 일”이라고 답했다.

취재진은 또 “장동리 매몰지에서 탈출한 오리 한 마리가 눈덮인 논을 버젓이 돌아다니고, 농수로에는 돌아다니다 빠져 죽은 것으로 보이는 오리 사체가 널려 있다”고 보도했다.

매몰한 오리가 버젓이 걸어다니자 주민들은 불안함을 감추지 못한 것으로 전해졌다. 동강면에 살고 있는 한 주민은 취재진에게 “마을에서 보니까 밤에 오리를 자루에다 담지도 않고 그냥 차에 막 싣고 다니더라”며 “오리들이 아무데나 버려지고 도망친 오리들은 주변을 활개치고 돌아다녔다”고 말했다.

주민들은 오리 매몰지에서 나온 오염물질이 지하수로 흘러들어갈까 걱정하고 있다. 매몰지에서 불과 50m 정도 떨어진 농가 주민들은 지하수를 식수로 사용하고 있다. 해당 지역 주민은 “지하수로 밥 해먹고 물도 먹는데 저렇게 해놔서 걱정”이라고 말했다.

광주MBC는 “조류인플루엔자 확산을 막기 위해 서둘러 강행한 매몰이 오히려 조류인플루엔자를 확산시키는 계기가 되지 않을까 주민들은 걱정하고 있다”고 덧붙였다.

<디지털뉴스팀 박용하 기자 yong14h@kyunghyang.com>

[뉴스 라운드업] 가축전염병-AI에서 구제역까지
[김재중의 ‘Habracadabra’] 가축전염병예방법의 추억
[시사 Timeline] 구제역, 언제 어디서 발생했나
[구정은의 ‘오들오들매거진’] ‘전염병’ 그 흉흉한 역사"
20,사회>환경,2011/01/11,,AI 위기경보 주의에서 ‘경계’ 단계로 격상,"농림수산식품부가 위기경보 수준을 주의 단계에서 ‘경계 단계’로 올렸다. 농식품부는 11일 조류인플루엔자(AI)가 전남에 이어 경기 지역까지 확산됨에 따라 위기경보 수준을 올리기로 결정했다. 오는 13일부터는 한시적으로 재래시장 등에서 살아있는 닭과 오리의 판매가 금지된다.

농식품부는 ""위기경보 수준을 높인 것은 조류인플루엔자가 4개 시·도, 6개 시·군에서 모두 16건이 발생하는 등 확산 속도가 빨라지고 있다는 판단에 따른 것""이라고 설명했다. 위기경보 단계는 관심-주의-경계-심각으로 나뉜다.

이에 따라 2차관이 맡아오던 농식품부 AI방역대책본부장도 장관이 맡게 되며, 각 시·도, 시·군의 방역대책본부장도 단체장이 맡는다.농식품부는 또AI가 급격히 늘어난 전남 영암과 나주 지역에 대해선 매몰처분 범위를 발생농장 중심으로 반경 3km로 확대하기로 했다.

또 오는 13일부터 27일까지 15일간 재래시장에서 살아있는 닭과 오리의 판매가 금지된다. 농식품부는 ""지난 2008년 AI 발생시 문제가 됐던 ‘살아 있는 닭·오리의 도축장 이외로의 유통’을 막기 위한 조치""라고 설명했다. 닭·오리 및 계란 운반 차량은 시·도에 ‘전용운반차량’으로 신고한 뒤 스티커를 부착했을 때만 차량 이동이 가능하다고 농식품부는 덧붙였다.

<디지털뉴스팀>"
21,사회>환경 | 지역>전북 | 지역>전남,2011/01/11,,AI 확산 가속… 위기경보 ‘경계’로 상향,"ㆍ살처분 범위 3km로 확대, 살아있는 닭·오리 판매 금지

정부가 조류인플루엔자(AI) 위기경보 수준을 ‘주의’에서 ‘경계’ 단계로 올렸다. 또 13일부터 보름간 전국 재래시장에서 살아있는 닭·오리를 판매할 수 없도록 했다. 구제역에 AI 확산세까지 맞물리면서 전국이 가축전염병으로 뒤덮인 셈이다.

농림수산식품부는 11일 “고병원성 AI가 전라남도, 경기도로 확산되고 확산 속도도 빨라짐에 따라 위기경보 수준을 경계 단계로 격상하기로 했다”고 밝혔다. 위기경보 단계는 ‘관심-주의-경계-심각’으로 나뉜다.

농식품부는 또 최근 AI 발생이 급격히 늘어난 전남 영암과 나주 지역에 대해서는 살처분 범위를 기존 발생농가의 500m에서 3㎞로 확대하기로 했다.

이와 함께 13일부터 27일까지 15일간 전국 재래시장에서 살아있는 닭·오리를 판매하는 것도 금지했다.

농식품부 관계자는 “2008년 AI 발생시 살아있는 닭·오리가 도축장 밖으로 유통돼 AI가 확산됐던 적이 있다”고 설명했다. 아울러 닭·오리 및 계란 운반 차량은 시·도에 ‘전용운반차량’으로 신고한 뒤 스티커를 부착했을 때만 이동이 가능하도록 했다. AI는 지난달 29일 충남 천안·전북 익산에서 처음 발생했으며 이날까지 4개 시·도, 6개 시·군의 농가 29곳에서 총 47만마리가 살처분됐다.

한편 구제역 확산세도 지속돼 이날 현재까지 6개 시·도, 52개 시·군에서 발생했으며 살처분 가축은 3499농가, 140만4426마리로 늘었다.

<김다슬 기자>"
22,지역>충남 | 지역>광주 | 지역>전북,2011/01/10,김준기,구제역 제앙 / 엎친 데 덮친 AI,"조류인플루엔자(AI)도 지금까지 총 7개 농장에서 발생하는 등 급속한 확산 조짐을 보이고 있다. 특히 호남과 충남 지역에서 집중적으로 발생하고 있다. 9일 전남 영암군 시종면 오리농장 3곳에서 고병원성 AI가 잇따라 확인됐다. 이 지역은 지난 7일 다른 오리농장이 AI 판정을 받아 방역당국이 인근 4개 농장 오리 8만4000여마리를 살처분하는 조치를 취했지만 AI의 확산을 막진 못했다.
특히 이날 AI 확진 판정을 받은 농장으로부터 반경 3㎞ 이내의 위험지역에는 12개 농가가 닭과 오리 20만여마리를 키우고 있으며 경계지역인 반경 10㎞ 이내에는 140개 농가가 닭과 오리 333만마리를 사육하고 있어 주변 농가의 불안감이 커지고 있다. 전남지역에서는 2008년에도 고병원성 AI로 인해 74만마리를 매몰 처분해 69억원의 피해가 발생했다.
앞서 8일에는 충남 아산시 음봉면의 닭농장에서도 AI가 발생했다. 이에 따라 AI는 지금까지 모두 20건의 의심신고가 접수돼 이 가운데 충남 천안·아산, 전북 익산, 전남 영암 등 3개 시·도, 4개 시·군의 7곳이 확진 판정을 받았고 음성 판정은 단 1건에 불과하다. 전남 구례·함평·나주, 충남 서천, 경기 안성 등에서 접수된 나머지 12건의 의심신고는 현재 정밀검사 중이다.
AI로 인해 현재까지 닭 21만2000마리, 오리 18만4600마리 등 39만6600마리가 살처분됐다.
김준기 기자"
23,지역>제주 | 사회>의료_건강 | 지역>경남,2011/01/10,,"제주도, 폐사 청둥오리 AI 정밀검사 의뢰","제주도는 폐사한 청둥오리가 고병원성 조류인플루엔자(AI)에 감염됐는지 확인하기 위해 국립수의과학검역원에 정밀검사를 의뢰했다고 10일 밝혔다.

폐사한 청둥오리는 9일 오전 제주시 한경면 낙천리 마을 연못에서 발견됐다. 제주도 동물위생시험소는 부검 및 1차 바이러스 검사를 실시했으나 고병원성 AI에 감염되지 않은 것으로 나타났다고 밝혔다.

제주도는 그러나 타시도에서 발생하고 있는 고병원성 AI가 철새에서 확산된 것으로 파악됨에 따라 확실한 결과를 얻기 위해 국립수의과학검역원에 정밀검사를 의뢰했다고 밝혔다. 정밀검사 결과는 오는 24일쯤 나올 예정이다.

제주에서는 현재까지 고병원성 AI가 발생하지 않고 있다.

<강홍균기자 khk5056@kyunghyang.com>"
24,사회>환경 | 지역>경기 | 지역>전북,2011/01/10,,경기도 안성 오리농장서 AI 확진,"경기도 안성시에서도 고병원성 조류인플루엔자(AI)가 발생했다. 안성시는 10일 “지난 8일 의심신고가 들어온 서운면 신흥리 오리농장에 대한 국립수의과학검역원의 정밀조사결과 고원병성 AI로 확인됐다”며 “안성에서 AI가 발병한 것은 2008년 5월 이후 3년만”이라고 밝혔다.

시는 9일 1차검사에서 AI항원(H5형)이 나오자 해당농장 오리 3만2000여마리를 예방차원에서 살처분했다. AI 확진에 따라 반경 500m내 닭농장의 5만5000여마리도 곧 살처분할 계획이다.

또 반경 10㎞내 24개 농가 97만6000여마리에 대해 이동제한조치를 내리고 산란율과 폐사 여부에 대해 집중 예찰하기로 했다. 현재 이동통제초소 26개소에서 출입차량 통제와 소독을 실시 중이다.

이번에 AI가 확인된 안성시에서는 116개 농가에서 닭과 오리 530만여마리를 키우고 있다.

<디지털뉴스팀>"
25,사회>환경 | 지역>경남 | 지역>경북,2011/01/10,,포항서 타조 폐사…AI 여부 조사중,"구제역이 발생한 경북 포항에서 농가 사육 타조가 폐사한 사례가 신고돼 당국이 조류인플루엔자(AI)와의 관련성을 조사 중이다. 경북도는 10일 “전날 포항시 북구 기계면의 타조농장에서 기르는 타조 5마리 중 3마리가 이상증상을 보였다는 신고가 접수됐다”며 “타조의 가검물을 채취해 국립수의과학검역원으로 보냈다”고 밝혔다.

신고된 타조는 지난 7일부터 사료를 먹는 양이 줄고 움직임 없이 가만히 앉아있는 등의 증상을 보인 것으로 전해졌다. 지난 9일에는 1마리가 죽었다.

도는 “이들 타조가 AI 양성으로 판명나면 매몰처분하고 방역대를 설정해 방역에 나서겠다”면서 “농장 내 가축분뇨 운반차량과 다른 차량의 출입을 통제하고 사람의 외출을 금지했다”고 밝혔다. 이 농장으로부터 반경 500m 이내에는 농가 16곳에서 18만마리에 달하는 닭과 가금류를 키우는 것으로 조사됐다.

<디지털뉴스팀>

[뉴스 라운드업] 가축전염병-AI에서 구제역까지
[시사 Timeline] 구제역, 언제 어디서 발생했나
[구정은의 ‘오들오들매거진’] ‘전염병’ 그 흉흉한 역사"
