,0,1,2,3,4
24,IT_과학>모바일,2019/04/08,박미라 기자 mrpark@kyunghyang.com,제주 지하수 오염 실시간 파악한다…전국 최초 인공지능 시스템 도입,"제주도가 지하수에 인공지능 감시 시스템을 구축한다. 전국 처음 추진되는 것으로, 지하수의 오염 여부를 실시간 파악할 수 있을 것으로 보인다.

제주도는 다음달부터 국립환경과학원과 공동으로 ‘인공지능 기반 지하수 오염 실시간 감시시스템 구축’사업을 본격적으로 추진한다고 8일 밝혔다.

‘인공지능 기반 지하수 오염 실시간 감시시스템’은 지하수 관측정에 자동 수질 관측 센서를 탑재해 12개의 오염 항목을 실시간으로 관측하는 것이다. 수질의 오염변화와 진행 상황을 즉시 파악할 수 있다. 제주도는 측정된 관측데이터를 빅데이터로 만들고, 데이터 분석을 통해 오염 예측까지 가능할 것으로 보고 있다.

제주도는 특히 지하수에서 질산성질소가 검출되는 제주시 한림과 한경 등 서부지역을 중심으로 18곳에 수질오염 자동관측 기기를 설치할 예정이다. 또 2022년까지 64곳의 관측정에 인공지능 관측 시스템을 탑재해 제주도 전역의 수질 상태와 위기 상황을 파악하는 모니터링 시스템을 구축할 예정이다. 수집된 데이터는 인터넷을 통해 지역주민에게도 공개된다.

지금까지는 지하수를 정기적으로 채수해 분석하는 방식이었던 만큼 지하수의 실시간 관리와 오염 예측 등에 한계가 있었다.

박원하 제주도 환경보전국장은 “2019년 정보통신 기반 공공서비스 촉진사업에 이 사업이 최종 선정돼 전국 최초로 지하수 오염 측정에 인공지능 기반 시스템을 사용하게 됐다”며 “수질 오염을 조기에 발견하고, 대응하는 시스템이 구축될 것”이라고 밝혔다.

박미라 기자 mrpark@kyunghyang.com"
25,사회>사건_사고 | IT_과학>보안 | 경제>경제일반,2019/04/04,최미랑 기자 rang@kyunghyang.com,“회원가입 1명 당 추천수당 6만원” 불법 다단계 AI로 적발,"“33만원을 내고 회원으로 가입하면 온라인 쇼핑몰에서 10년동안 숙박, 레저, 상조서비스 상품을 최저가에 구매할 수 있습니다. 다른 회원을 데려오면 1인당 6만원씩 다단계 추천수당 드립니다.”

서울 강남구에 본사를 둔 ㄱ업체는 전국에 200여개 센터를 열고 지난해 5월부터 이같이 홍보했다. 이들은 주로 쇼핑몰을 통해 회원을 모집했는데 기존 회원이 다른 회원을 데려올 경우 1인당 6만원씩 수당을 주는 다단계 방식으로 회원을 늘려갔다. 10월까지 6개월 만에 회원이 5만2000명을 넘어섰고 이들이 낸 가입비는 212억원에 달했다. 업체 대표는 아들, 딸, 조카를 직원으로 채용해 이 돈을 쌈짓돈으로 쓰다가 암호화폐 투자가 실패하고 쇼핑몰 운영까지 잘 안 되자 수당 지급 사이트를 닫아버렸다.

서울시 민생사법경찰단(이하 경찰단)은 다단계 금전 거래를 해 부당이익을 취한 혐의(방문판매 등에 관한 법률 위반) 등으로 이 업체 대표 배모씨(51)와 임원 이모씨(53) 등 10명을 입건해 검찰에 넘겼다고 4일 밝혔다. 제품 판매와 상관 없이 단지 회원가입을 하는 것만으로 다단계 수당을 지급하는 것은 불법이다. 피해자 대부분은 퇴직자, 주부, 노인이었다고 경찰단은 전했다. 업체는 자체 개발한 암호화폐가 상장되면 큰 돈을 번다며 코인 거래소를 만들고 회원들에게 투자를 받기도 했는데, 2억원을 날린 피해자도 나왔다.

배씨 등의 범행은 인공지능(AI)을 이용한 수사에 덜미를 잡혔다. 경찰단은 지난해부터 불법 다단계 홍보 게시물에 자주 쓰이는 단어를 AI에 학습시켜 의심 사이트를 추리고 있다. AI가 골라낸 업체를 수사해 형사 입건까지 이뤄진 것은 이번이 처음이라고 경찰단은 밝혔다. 송정재 서울시 민생사법경찰단장은 “서민 투자자를 노리는 금융 다단계 사기에 특별히 주의해 달라”고 밝혔다.

최미랑 기자 rang@kyunghyang.com"
26,경제>금융_재테크,2019/04/04,안광호 기자 ahn7874@kyunghyang.com,"“언제 어디서나 바로 상담” 현대카드, ‘AI-ARS’ 도입","현대카드가 고객센터에 ‘인공지능·자동응답시스템(AI-ARS)’을 도입했다. 일반적인 ARS는 안내 음성을 듣고 원하는 서비스 정보를 청취하거나 고객센터 상담원을 연결하지만 현대카드 AI-ARS는 대기 시간이 없이 인공지능 상담원이 바로 상담을 진행한다.

현대카드에 따르면 AI-ARS는 그간 고객들의 ARS 이용 패턴을 분석, 활용 빈도가 높은 선결제, 한도조회, 한도조정, 청구·입금 내용 확인, 신규 비밀번호 등록, 비밀번호 변경 항목 등 6개 항목에 우선 적용됐다.



AI-ARS 대상 고객이 현대카드 고객센터로 전화를 걸면 인공지능 시스템이 전화번호를 인식해 인공지능 상담원을 바로 연결해준다. 인공지능 상담원은 최대 고객 100명까지 동시 처리가 가능하다. 현재 하루 최대 3000 통화 가량 응대 중이다.

현대카드는 이번 시스템 도입으로 향후 월평균 150만건에 이르는 상담 건 중 최대 30%인 45만건가량을 인공지능 상담원이 응대할 수 있을 것으로 예상했다.

현대카드 관계자는 “AI-ARS는 단순 조회성 업무를 넘어 실제 고객들이 ARS로 자주 이용하는 부문에 인공지능 서비스를 도입했다는 점에서 의의가 크다”며 “고객은 원하는 ARS 서비스를 보다 빠르고 편리하게 이용할 수 있고, 기존 상담원들은 좀 더 심도있는 상담이나 사람이 직접 처리해야 할 업무에 집중할 수 있을 것”이라고 말했다.

안광호 기자 ahn7874@kyunghyang.com"
27,IT_과학>모바일 | IT_과학>과학,2019/03/31,구교형 기자 wassup01@kyunghyang.com,"삼성전자, AI·빅데이터 핵심 인재 대거 영입","삼성전자가 인공지능(AI)·빅데이터·로봇 등 미래 신사업을 이끌 핵심 인재를 대거 영입했다.

삼성전자는 AI 연구 역량 강화를 위해 미국 하버드대 위구연 교수(47)를 ‘펠로’로 영입했다고 31일 밝혔다. 펠로는 세계 최고 수준의 기술력을 보유한 전문가에게 부여하는 사내 연구 분야 최고직이다. 그는 삼성리서치에서 인공신경망 기반 차세대 프로세서를 연구하게 됐다.

저전력·고성능 AI 프로세서 분야의 세계적 석학으로 꼽히는 위 펠로는 2002년부터 하버드대에서 전기공학과와 컴퓨터과학과 교수로 재직했다. 그는 2013년 세계 최소형 비행 곤충 로봇인 ‘로보비’의 프로세서 핵심 기술을 개발해 주목받은 바 있다.

빅데이터 전문가로 알려진 장우승 박사(49)는 무선사업부 빅데이터 개발 총괄(전무)로 영입됐다. 미국 미주리대 산업공학과 교수를 지낸 장 전무는 미국 아마존에서 관련 업무를 담당했다.

한국과학기술연구원(KIST)에서 의료로봇연구단장을 역임한 강성철 박사(52)도 전무로 영입돼 로봇기술 개발에 나선다. 강 전무는 로봇공학 전공자로 국내 의료·우주항공 분야에서 여러 로봇 프로젝트를 이끌었다.

삼성전자는 주력사업 경쟁력 강화를 위한 인재 유치에도 나섰다. 삼성전자는 글로벌 디지털 마케팅 전문가 윌리엄 김 올세인츠 최고경영자(47)를 무선사업부 리테일·이커머스 총괄 부사장으로 영입했다. 김 부사장은 세계적인 패션 브랜드인 구찌와 버버리에서 경험을 쌓고 2012년부터 영국 패션 브랜드 올세인츠로 옮겨 일해왔다. 글로벌 자동차기업 폭스바겐의 미국 디자인센터를 총괄한 민승재 디자이너(48)도 삼성전자 디자인경영센터 상무에 영입됐다.

해외법인 마케팅 역량 강화를 위해 북미·구주 지역의 현지 전문가를 채용하기도 했다. 미국 법인은 애플 등에서 마케팅 업무를 맡아온 제임스 피슬러(49)를 TV·오디오 사업을 관장하는 홈엔터테인먼트 부문 현지 임원으로 영입했다. 영국에 있는 삼성전자 구주 총괄 마케팅 책임자(CMO)로는 아우디 등에서 관련 업무를 수행했던 벤저민 브라운(43)을 데려왔다. 삼성전자 관계자는 “지난해는 AI 분야 석학인 미국 프린스턴대 세바스찬 승 교수와 코넬테크 다니엘 리 교수를 각각 삼성리서치 부사장에 영입한 바 있다”면서 “앞으로도 다양한 사업 분야에서 우수 인재 영입을 확대해 나갈 것”이라고 말했다.

구교형 기자 wassup01@kyunghyang.com"
28,사회>장애인,2019/03/28,,"LG유플러스, AI·사물인터넷 활용 ‘장애인 행복 프로젝트’ 진행","8년 전 사고를 당해 척수장애를 입은 이원준씨는 밤낮으로 자신의 손발이 되어준 아이들에게 미안하고 고마움을 갖고 있었지만 혼자 할 수 있는 일은 아무것도 없었다. 하지만 AI(인공지능) 기반 사물인터넷(IoT)을 가정에 설치하고부터는 TV나 방의 전등을 켜고 끄는 등 작은 일은 스스로 할 수 있게 되었고, 애니메이션 작가가 꿈인 딸 채린이를 위해 박물관에 대한 정보도 얻을 수 있게 됐다. 이씨는 “그동안 보살핌의 대상으로 무기력하기만 했는데 AI 사용 이후로 오히려 아이들을 돌볼 수 있게 됐다”며 뿌듯해했다.

이처럼 따뜻한 기술이 힘이 될 수 있도록 LG유플러스는 장애인이 세상에서 가장 행복한 나라를 만들어나가고 있다.

LG유플러스는 2016년부터 AI와 IoT 기술을 활용해 장애인의 일상에 직접적으로 도움이 되는 서비스 보급을 통해 ‘장애인 행복 나라 만들기 프로젝트’를 4년째 이어오고 있다.

이씨처럼 LG유플러스의 지원을 받아 일상이 행복해진 장애인들이 3월 현재 누적 2300여명에 이른다. 기업이 한 가지 주제에 집중해 장기간 사회적 약자에 대한 사회공헌 활동을 전개하는 것은 이례적이다.

LG유플러스의 행복한 나라 프로젝트는 가장 먼저 장애인의 이야기에 귀를 기울이는 데에서부터 시작했다. 1만여명에 걸친 인터뷰와 설문을 통해 일상생활에서 불편을 겪고 있는 일들을 파악했다. 도움이 되는 서비스가 뭔지 함께 고민했다.

이런 고민의 결과물로 장애인 전용 AI 서비스가 탄생했다. 지체장애인이 신체적 불편함으로 이동과 위급상황 대처에 어려움을 겪고 있는 점을 우선 반영했다. AI 스피커를 이용해 말 한마디로 장애인 콜택시를 부르고, 외출 전 지하철 역사 내 장애인 화장실과 엘리베이터 위치를 확인할 수 있도록 했다.

LG유플러스는 오는 4월에는 지체장애인 300명에게 AI 스피커를 지급할 예정이다."
29,IT_과학>IT_과학일반 | 사회>교육_시험,2019/03/28,박효순 기자 anytoc@kyunghyang.com,"순천향대의료원 의사들 ""인공지능(AI 가장 유용한 분야는 질병진단""","‘인공지능(AI)에 호의적이지만, 의사 역할 대체하지 않을 것’



의사들의 ‘인공지능(AI)’ 인식 설문







[2019-03-28] 인공지능은 사회 모든 분야에 빠르게 도입되고 있고, 의료분야에도 활용이 늘어날 것으로 전망하고 있다.







심지어 인공지능이 의사를 대체할 수 있다는 전망도 제시되고 있는 상황에서 국내 연구진이 인공지능에 대한 의사들의 인식도를 조사한 결과를 발표했다.







조사에 따르면 우리나라 의사와 의과대학 학생들은 인공지능(AI)에 대해 호의적인 태도를 갖고 있지만, 인공지능이 향후 의사의 역할을 대체하지 않을 것이란 생각을 갖고 있는 것으로 나타났다.







순천향대학교 서울병원 내과 오송희·권순효 교수팀이 의료정보학의 권위지 “저널 오브 메디컬 인터넷 리서치”(Journal of Medical Internet Research)에 ‘인공지능에 대한 의사들의 자신감 : 온라인 모바일 설문조사 (Physician confidence in artificial intelligence : An online mobile survey)’라는 주제로 발표한 내용이다.







오송희·권순효 교수팀은 세계적으로도 디지털 문화에 익숙한 대한민국의 의사들이 인공지능에 대해 어떻게 인식하고 있는지, 의학적 사용에 대해서는 어떠한 태도를 갖고 있는지 알아보고자 모바일을 이용한 온라인 설문 조사를 실시했다.







설문에는 주로 순천향대의대 교수와 전공의, 순천향대의대 동문, 의과대학생 등 총 669명의 의사와 의과대학 학생들이 참여했다.







설문 결과 559(83.4%)명의 응답자가 AI 는 의료분야에 유용하다고 생각했고, ‘대량의 고품질 임상 관련 데이터를 실시간으로 분석이 가능하다’는 것을 장점으로 꼽았다.







인공지능이 가장 유용한 분야는 ‘질병진단’이라는 응답자가 558(83.4%)명으로 많았고 취약점은 196(29.3%)명이 ‘부적절한 정보에 의한 예기치 않은 상황 해결이 어렵다’고 응답했다.







절반 이하인 294(43.9%)명의 응답자들은 ‘인공지능이 인간 의사보다 진단적으로 우수할 수 있다’는 의견을 보였고, 237(35.4%)명은 ‘인공지능이 직업적으로 사람 의사를 대체 할 수 있다’고 동의했다.







권순효 교수는 “우리나라 의사들이 현재까지는 ‘AI 에 대한 이해도가 높지는 않지만, 향후 AI의 의학적 이용에 호의적인 시각을 갖고 있다. 또한, 더 많은 의사들은 AI가 의사를 대체할 수 없다’고 생각하고 있다.”며 “의료계 전반에서 인공지능의 이용에 대한 광범위한 토의를 통해 상호보완적인 시스템을 구축하는 것이 미래의학에서 중요하겠다.”고 강조했다.

박효순 기자 anytoc@kyunghyang.com"
30,지역>전북 | 지역>충북,2019/03/25,윤희일 선임기자 yhi@kyunghyang.com,구제역·AI ‘방역 정책’ 통했다,"ㆍ김현권 의원 농식품부 자료 분석
ㆍ백신 접종·사육제한제 등 효과
ㆍ발생 건수·일수 크게 줄어들어

국내 가축 전염병 중에서 가장 큰 피해를 입혀온 구제역과 고병원성 조류인플루엔자(AI)의 발생이 크게 줄어들고 있는 것으로 나타났다.

25일 국회 농림축산식품해양수산위원회 소속 더불어민주당 김현권 의원이 농림축산식품부에서 받은 자료를 보면 구제역 발생 건수가 2015년 188건에서 2016년 21건, 2017년 9건, 2018년 2건, 2019년 3건 등으로 크게 줄고 있다. 구제역 발생 일수도 2015년 126일에서 2016년 79일, 2017건 9일, 2018년 7일, 2019년 3일 등 지속적으로 감소했다.

고병원성 AI 발생 건수는 2014~2015년 391건, 2016~2017년 421건에서 2017~2018년 22건으로 급감한 데 이어 2018~2019년에는 0건을 기록했다. AI 발생 일수 역시 2014~2015년 517일에서 2016~2017년 170일, 2017~2018년 121일로 줄어들다가 2018~2019년에는 0일을 기록했다. 고병원성 AI는 통상 전년 가을·겨울에 발생해 이듬해 봄까지 이어진다.

구제역이 급격히 줄어든 것은 백신 정책이 주효했기 때문으로 분석된다. 주요 구제역 발병국인 러시아와 아르헨티나산 백신의 수입을 통해 구제역 백신을 다양화하고 물량을 확대해온 농식품부는 2017년부터 전국 백신 일제 접종을 실시해 왔다. 고병원성 AI의 감소는 겨울철 오리 사육제한 제도가 큰 역할을 한 것으로 분석된다. 농식품부는 매년 같은 지역의 오리에서 고병원성 AI가 발생하는 점을 중시, 2017년 말부터 이 제도를 실시해 왔다.

여기에 예방적 살처분 범위를 발생농장에서 오염지역으로 확대하고 발병 시·군 전체에 대해 신속하게 이동제한 조치를 취하는 등 강력한 초동방역에 나선 것도 구제역과 AI를 줄인 원동력으로 꼽힌다. 한편 고병원성 AI에 따른 살처분 보상액이 2014~2015년 3364억원, 2016~2017년 3621억원에서 2017~2018년 906억원으로줄어든 데 이어 2018~2019년에는 0원을 기록한 것으로 집계됐다.

윤희일 선임기자 yhi@kyunghyang.com"
31,문화>미술_건축 | 문화>전시_공연 | IT_과학>과학,2019/03/23,김태훈 기자 anarq@kyunghyang.com,인공지능과 로봇이 예술을 만났을 때,"ㆍ로봇과 문화, 어디서 무엇이 되어 만날까
ㆍ“인공지능이 독자적으로 만들어내는 예술작품은 완전히 다른 차원의 ‘예술’일 것이므로, 전위예술가들은 인공지능을 활용해 새로운 예술분야를 창조할 가능성이 크다”고 내다봤다.

몇 개의 코드(화음)를 지정해 입력하자 곡조가 흘러나온다. 취미 삼아 곡을 쓰는 음향 엔지니어 이승민씨(41)가 인공지능(AI) 기술을 적용한 아마추어용 작곡 소프트웨어를 통해 멜로디를 만든 뒤 느낌이 어떤지 물어보았다. 어디서 들어본 듯 무난한 느낌이지만 그다지 인상이 강하게 남지는 않았다고 답했다.

“대부분이 비슷한 답을 하더라고요. 저도 처음 호기심에 이 프로그램을 사서 결과물을 내봤을 때 그런 느낌을 받았고요. 그런데 이런 생각도 들었어요. 작곡을 전혀 모르는 사람이 이 정도 수준이 되려면 꽤 시간이 걸릴 거라고….” 이씨는 기대감과 불안감을 동시에 느껴졌다고 했다. 기계를 활용해 더 풍부한 경험을 할 수 있을 것이라는 기대와 기계가 인간을 대체하는 것에 대한 불안이었다.



로봇이 작곡하고 추상화 그리고

국내외의 전문적인 기업에서 개발해 실제 곡을 만들고 앨범 발표까지 한 작·편곡 인공지능과는 달리 이씨가 쓴 것은 비전문가용 저가 프로그램이다. 하지만 이씨가 마음먹고 컴퓨터와 가상악기, 디지털오디오기기(DAW)를 써서 정성껏 연주를 입히면 일반적인 대중가요 데모곡과 구분하기 쉽지 않은 수준이 된다. 물론 기타 줄 하나 튕기지 않고 전적으로 기계가 만들어낸 소리다. 그동안 가상악기 분야는 일반인들도 취미로 손쉽게 입문할 수 있을 정도로 기술이 발달해 왔다. 남은 것은 창작의 마지노선인 작·편곡이었는데, 여기서도 인공지능은 빠른 속도로 ‘학습’해 인간을 넘어설 지경이다. 이씨의 심경이 복잡한 것도 이유가 있다. 곡을 만드는 것은 취미로 하지만 음향 관련 업무는 밥벌이가 걸린 일이기 때문이다.

실제로 인공지능과 로봇은 빠른 속도로 전세계에서 일자리를 잠식하고 있다. 그런데 문화·예술 영역에서는 이 문제가 단순하지 않다. 미국의 싱크탱크인 브루킹스연구소가 지난 1월 펴낸 ‘자동화와 인공지능-기계가 인간에 미치는 영향’ 보고서를 보면 20년 내에 인공지능이 미국에서만 전체 일자리의 4분의 1을 대체할 것으로 추정됐다. 하지만 2015년 IT 전문 조사기관 가트너 등이 2025년까지 ‘로봇혁명’으로 미국 일자리 중 약 3분의 1이 사라질 것이라고 예측한 것보다는 줄어든 수치다. 보고서를 작성한 마크 무로 선임연구원은 “기존의 일자리를 인공지능 기술이 본격적으로 대체하기까지는 길게 봐서 20년 가까이 걸릴 것으로 보인다”고 분석했다.

무엇보다 문화·예술은 가장 대체가 느린 5개 산업분야에 속할 것으로 분석됐다. 새로운 현상에 개방적인 예술계의 특성상 인공지능·로봇 기술을 도입하는 시도는 꾸준하지만, 창조성과 예외성이 강한 특징 때문에 기계가 인간 활동을 전면적으로 대체하기엔 비교적 오랜 시간이 걸린다는 것이다. 게다가 인간이 생각하는 예술적 가치체계와 부합해야 하는 과제도 있다. 임경순 포스텍 인문사회학부 교수는 ‘기술혁신 시대의 예술’ 국제심포지엄에서 “인공지능이 제아무리 발전하더라도 인류의 문화적 맥락에서 발전한 예술을 완전히 대체하지는 못할 것”이라며 “인공지능이 독자적으로 만들어내는 예술작품은 완전히 다른 차원의 ‘예술’일 것이므로, 새로운 세대의 전위예술가들은 인공지능을 활용해 새로운 예술분야를 창조할 가능성이 크다”고 내다봤다.

로봇의 3요소가 센서, 판단장치, 실행기관 세 가지라는 점에서 보면 로봇은 이미 문화·예술계에 적잖이 도입되어 있다고 볼 수도 있다. 로봇 하면 실제로 움직이는 실행기관이 달린 기계가 연상되기 때문에 예술계에서도 가장 초기에 등장한 로봇은 추상회화를 그리거나 퍼포먼스를 선보이는 모습으로 소개되기도 했다. 그러나 과거의 데이터를 축적·학습시키는 인공지능의 발달로 미술분야에서도 로봇과 인공지능을 활용한 예술활동의 모습은 점차 진화하며 새로운 영역을 창출하고 있다.

로봇 목사·로봇 스님·로봇 랍비

지난 2월 말까지 국내에서 개인전을 연 이탈리아 출신의 미디어 아티스트 콰욜라(Quayola)의 작업이 대표적이다. 전시에서는 유명 회화나 조각, 건축물 등을 로봇과 인공지능 알고리즘으로 재해석해 변환한 이미지를 덧씌운 작품들이 선보였다. 로마의 예수 성당과 성 피에트로 대성당, 파리 노트르담 대성당의 천정벽화가 컴퓨터 알고리즘을 거쳐 추상미술 작품으로 바뀌고, 모네의 지베르니 정원을 로봇의 시선으로 변형시켜 재해석했다. 영상이나 인쇄물, 조각에 로봇을 활용한 설치작품 등 구현하는 방식도 다양하게 활용해 기술이 예술적 상상력을 발휘할 수 있는 소재임을 보인 것이다. 작가는 “현대의 기술로 감각적인 것을 어떻게 표현할 수 있을지 연구한 결과가 작업으로 표현됐다”며 “로봇은 그저 정해진 알고리즘에 따라 동작을 반복할 뿐이긴 해도 인간 역시 보통의 조각 방식을 벗어나 로봇의 패턴을 활용하면서 이전과 다른 결과물을 내는 것”이라고 설명했다.

인공지능과 로봇 기술이 창작의 도구이자 소재로 쓰이기도 하지만 그와 함께 일반적인 시민의 일상에서 문화적 상상력을 넓혀주는 역할도 한다는 평가가 나오는 것도 같은 맥락이다.

최근 독일에 등장한 로봇 목사를 비롯해 중국의 로봇 스님, 미국의 유대교 로봇 랍비 등도 새로운 기술을 도입하는 데 가장 보수적인 종교계까지 첨단기술이 영향을 미치기 시작했다는 상징적 의미를 던졌다. 문화적 유산을 감상하는 활동 역시 기술·미디어의 발달로 일상에서 더욱 접근하기 쉽게 바뀌고 있다.

인터넷 사이트인 ‘뮤지엄 앳 유어 핑거팁(Museum at Your Fingertips)’은 4차 산업혁명이 문화·예술의 형식을 바꾼 대표적 사례로 꼽힌다. 해당 사이트를 이용하면 서비스를 제공하는 미국은 물론 전세계 곳곳에서 대도시에 있는 박물관을 직접 찾아가 보는 것처럼 감상할 수 있다. 로봇을 원격 조종해 박물관 곳곳을 자세한 해설과 함께 구경할 수 있기 때문이다.

인간이 기술의 도움을 받아 문화·예술활동을 늘리고 저변을 넓힐 여지가 커지는 현상에 대해서는 더 폭넓게 문화·예술적 창의성을 교육할 수 있는 여건이 필요하다는 지적도 나온다. ‘4차 산업혁명 시대의 예술 창작과 교육-데이터 미학과 인공지능’ 보고서를 쓴 여운승 이화여대 융합콘텐츠학과 교수는 “인공지능이 데이터를 활용해 인간의 영역으로만 여겨온 다양한 작업을 수행할 수 있게 되었다는 점에서 이제까지와는 질적으로 다른 차원의 질문에 답해야 하는 상황”이라며 “문화·예술 교육과 창작 과정에서 데이터를 중심으로 세상을 바라보고 창작하는 ‘데이터 미학’이 패러다임의 한 축이 되어야 한다”고 말했다.

김태훈 기자 anarq@kyunghyang.com"
32,IT_과학>모바일 | 경제>서비스_쇼핑 | IT_과학>콘텐츠,2019/03/18,,"삼성카드, 무엇이든 물어보세요…AI ‘챗봇 샘’ 서비스","삼성카드는 PC 및 모바일 홈페이지, 애플리케이션(앱)에서 언제 어디서나 쉽게 이용할 수 있는 인공지능(AI) 기반 ‘챗봇 샘’을 오픈했다.

고객들은 챗봇 샘을 통해 카드 추천 및 신청, 이용내역 조회, 즉시결제 신청, 결제 정보 조회 및 변경, 금융상품 신청, 가맹점 조회 등 모든 분야의 업무를 쉽고 간편하게 이용할 수 있다.

특히 고객이 디지털 채널 또는 콜센터를 통해 자주 이용하는 서비스를 맞춤형 챗봇 메뉴로 제공하고, 소비패턴 등 빅데이터 분석을 통해 고객의 라이프스타일에 맞는 상품, 서비스 등도 추천해 준다. 주요 키워드를 입력하면 자주 묻는 질문이 순서대로 보이는 문장 자동완성 기능을 적용해 고객들이 더욱 편리하게 이용할 수 있다.

삼성카드는 챗봇 샘 이용 방법에 대해 고객이 쉽게 이해하고 활발하게 이용할 수 있도록 유튜브 영상, 인스타그램 이미지 등 사회관계망서비스(SNS)를 통해 적극적으로 커뮤니케이션하고 있다.

삼성카드는 고객을 위한 챗봇 서비스 외에도 콜센터 상담원, 모집인 지원 등의 업무에도 챗봇을 적용해 업무 효율성을 지속적으로 높인다는 계획이다.

삼성카드 관계자는 “‘챗봇 샘’의 이용 데이터가 축적되면서 학습을 통해 더욱 다양하고 고도화된 업무 처리가 가능해질 것”이라면서 “업계를 선도해온 디지털 및 빅데이터 역량을 바탕으로 챗봇도 지속적으로 업그레이드하여 고객 편의성을 높일 계획”이라고 말했다."
33,IT_과학>모바일 | IT_과학>콘텐츠 | IT_과학>보안,2019/03/18,김준 선임기자 jun@kyunghyang.com,현대차 신형 쏘나타 국산 차량 최초로 인공지능(AI) 비서 기능 탑재,"“주요 뉴스 알려줘.” “네, 오늘 가수 OOO에 대해 경찰이 구속영장을 신청한다는 소식입니다.”

운전자와 자동차가 자연스럽게 묻고 답하는 ‘음성 인식 비서’ 기능이 현대차 신형 쏘나타에 국내 차량 최초로 적용된다. 카카오의 인공지능 플랫폼 ‘카카오 i(아이)’와 최근 인기를 얻고 있는 ‘스마트 스피커’ 기술을 활용한 서비스다.

현대차는 21일 출시되는 신형 쏘나타에 이 같은 기능을 탑재한다고 18일 밝혔다.

음성 인식 비서 기능의 범주는 뉴스 브리핑, 날씨, 영화 및 TV 정보, 주가 정보, 일반상식, 스포츠 경기, 환율, 오늘의 운세, 길 안내 등이다. 운전대에 있는 음성인식 버튼을 누른 뒤 필요한 정보를 일상 생활에서 사용하는 언어로 물으면 ‘카카오 i’의 인공지능 플랫폼이 답을 찾아준다.

예컨대 “내일 날씨 어때?”라고 물으면 “내일 서울은 오전에는 맑고, 오후에는 구름이 조금 있겠어요. 최고 기온은 15도로 낮에는 포근할 것 같아요. 미세먼지 농도는 105마이크로그램으로, 나쁨이에요. 마스크를 착용하세요”라고 답해준다. 또 “오늘 전북현대 경기 일정 알려줘”라고 명령하면 “오후 6시에 수원 월드컵경기장에서, 전북 대 수원 경기가 있어요”라고 알려준다.

기존 음성인식 길안내 서비스도 좀더 자연스러운 말투로 업그레이드 됐다. 기존 서비스는 운전자가 “길안내 현대차 본사”나 “주변 맛집” 같은 딱딱한 명령어로 물었다. 그러나 신형 쏘나타에서는 “현대차 본사로 안내해줘” 또는 “서울역으로 가자”라고 말해도 명령을 알아듣고 최적 코스를 찾아준다.

음성명령을 통한 공조장치 제어도 가능하다. “히터 켜줘”, “에어컨 켜줘” 같은 간단한 명령이 가능하고, “바람 세게”, “성에 제거해줘”, “바람 방향 아래로” 같이 사람에게 대화하듯 얘기해도 운전자의 요구를 파악한 뒤 공조장치를 조작해 준다. 이렇게 되면 운전 중에도 공조장치 제어를 위해 시선을 센터페시아로 향하지 않아도 돼 좀더 안전하고 편안한 운전이 가능해진다.

이 음성 서비스는 차량과 카카오 i 서버 사이의 무선 네트워크를 통해 이루어지기 때문에 ‘현대차 블루링크’ 서비스에 반드시 가입해야 한다. 기존 블루링크 사용자에게는 추가적인 요금 인상 없이 이 서비스가 기본 제공된다. 현대차는 내비게이션 소프트웨어 업데이트를 통해 기존 블루링크 사용자에게도 해당 서비스를 제공키로 했다. 블루링크 이용료는 새 차를 구입할 경우 2년 동안 무료로 사용할 수 있다. 이후엔 월 1만1000원의 이용료를 내야 한다.

현대차 관계자는 “차량 안전 운행을 방해하지 않는 콘텐츠를 중심으로 서비스 카테고리를 정했으며, 지속적인 검증과정을 거쳐 차량 내에서 가능한 서비스를 확대할 방침”이라고 말했다.

김준 선임기자 jun@kyunghyang.com"
